tmass_id,sobject_id,dr3_source_id,flag_sp,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,snr_c2_iraf
08521097+1131491,160106004101324,604704770775147520,0,4568.745,86.53881499382976,2.5119715,0.19478225059796397,-0.053677082,0.06173992508728372,0,48.8102759335
08521473+1131073,160106004101325,604704560321786368,258,6664.9346,97.23140281040142,4.091652,0.18628523220332738,,,17,20.5996733649
08530060+1141001,160106004101326,604713463788946176,0,4552.908,76.63519022036286,2.4818168,0.19199647510770593,-0.11528683,0.049246617578831475,0,79.1146740104
08523172+1134289,160106004101327,604710749369622016,0,6350.2783,90.55673216071465,4.2158256,0.18054043645060733,-0.3965764,0.09856260008639264,0,34.4795440259
08521524+1127012,160106004101328,604702911059189504,1,5753.1357,96.95085634235622,4.3794055,0.20639492545825452,0.06703806,0.08680616078068365,0,29.4923995688
08522003+1127362,160106004101329,604703052788343296,0,4942.093,115.47681616121366,3.3098423,0.19970879131989322,0.008021355,0.09175171550285394,0,25.8005282835
08530795+1139559,160106004101330,604712669219395328,0,4862.095,105.96771119202121,2.9073467,0.21674966202808874,-0.23144054,0.08087174654396526,0,33.1850943444
08513303+1120184,160106004101331,598696352046226560,0,4826.6655,100.70520489608154,2.3546324,0.22529684465364308,-0.31486988,0.07602831622288798,0,36.1295133887
08523205+1128565,160106004101332,604703495169898112,0,5956.121,131.7670916836517,4.500072,0.18925814726470006,0.4692006,0.1395204117698591,0,12.9201903387
08530535+1134477,160106004101333,604708790864617344,0,6063.834,101.15654928678946,3.871757,0.1946139361831008,0.06333113,0.10515541289906256,0,23.9341445021
08524345+1128585,160106004101334,604706385682950144,0,5536.952,98.01586742585705,4.475446,0.18491646597562034,0.22795153,0.08886005888812612,0,26.959238476
08525428+1129482,160106004101335,604706351323205632,0,4549.4277,127.62495575458026,2.4143357,0.27176564631630307,-0.39807034,0.1087248136674821,0,20.7325178024
08515690+1117549,160106004101336,598692538115255936,0,7412.8276,76.32231897656189,3.9768488,0.1837956283102636,0.06660557,0.07224051537818103,0,72.4120901428
08515586+1109312,160106004101337,598677351110910848,0,7079.659,84.46964437544553,4.195091,0.17953305664709546,-0.697351,0.2329900898684418,0,33.6883896705
08521656+1119380,160106004101338,604696730596495744,0,4362.1143,72.4628542506466,2.0305097,0.1940410353600051,-0.15021753,0.04509695359995916,0,109.422349946
08522086+1121472,160106004101339,604698001906811136,0,4981.0674,92.34168164362319,2.5863001,0.21010383582103279,-0.20796967,0.06539769919108841,0,46.6190550538
08535022+1143078,160106004101340,604735007344961792,0,6108.5093,101.32871385696865,3.8690429,0.19043697066292004,-0.18152046,0.11645200002945487,0,23.2909774654
08530920+1129479,160106004101341,604705969071060224,0,6828.8594,121.06869239941811,4.0865827,0.1952320077031017,0.32441378,0.15513993969298157,0,13.964706629
08532468+1131303,160106004101342,604707343460594048,0,4126.1045,77.0188202905949,1.8981501,0.21225225937280906,-0.042346954,0.05523453853671033,0,61.0161636245
08540077+1141309,160106004101343,604734010912546944,0,6256.563,76.82058000755697,4.2401624,0.17681626024198618,0.11772299,0.05758940939520811,0,63.7351475349
08532058+1128556,160106004101344,604693977522370304,0,6092.2983,97.27189559056089,4.27106,0.18344410215634913,-0.13806772,0.10000659583690355,0,26.4843149998
08541197+1141195,160106004101346,604734148351495808,0,6512.453,121.08366433817679,4.162072,0.19464819175661366,-0.5405674,0.2084078918169211,0,12.528159246
08530627+1122488,160106004101347,604687041150244608,0,6353.3516,96.85427053938125,4.3031645,0.18331499847087823,-0.026069164,0.10566167685867638,0,25.5645559774
08523529+1114131,160106004101348,604683429082700032,0,6227.3374,99.34207410576285,4.029829,0.1890715868860957,-0.0144405365,0.1097983709338014,0,23.9694460289
08532342+1125053,160106004101349,604692710507065728,0,4686.819,91.7013009794547,4.5329723,0.1857852229005738,-0.040762424,0.0748979665249763,0,35.2462289612
08530650+1120072,160106004101351,604686079079126400,1,5289.358,87.40750849772564,2.8048143,0.7704238415694019,0.072253704,0.06518371125092065,0,44.8820798859
08545316+1142222,160106004101353,604727654360927104,256,3772.9038,73.95311402873442,0.7289077,0.2497030576698124,-0.32287455,0.054201005422032086,16,77.5435842676
08524902+1115555,160106004101354,604683776975118976,0,7572.338,168.52759672019448,3.673504,0.22165701789882106,-0.3749652,0.14746922447776775,0,30.9555366997
08534566+1126307,160106004101355,604694153616062208,0,5823.078,88.02050707617424,4.3280706,0.18304991429917036,-0.029515266,0.07636874402186287,0,37.2558211124
08513058+1111006,160106004101356,598689754976482944,0,6442.793,123.68580623272966,4.0696206,0.19440233739728102,0.239398,0.16113685114575887,0,11.8956269138
08543863+1134213,160106004101357,604717342143816064,0,6319.3735,95.56437444264056,4.3000493,0.18405838820641038,-0.04736519,0.10169802945535596,0,25.9994324272
08534672+1123307,160106004101358,604689308892956416,0,4946.837,94.36776496356924,3.172314,0.19553443889943398,-0.0013151169,0.06916066880709755,0,40.0466048687
08543326+1128286,160106004101360,604714455925797248,0,6127.251,96.29146225644477,3.9327831,0.1894821546004612,-0.14201641,0.1043287275901432,0,25.900503102
08544465+1130053,160106004101361,604716006409635456,0,6799.031,74.49460923729303,3.8424547,0.1792565056489315,-0.6753526,0.06512161115346377,0,82.7731816395
08545044+1130309,160106004101362,604669208447558144,0,5250.4004,104.45861693188621,4.629902,0.18606363699856368,0.19879723,0.09877566074693503,0,19.8926557997
08515152+1107163,160106004101363,598676629556416512,0,5150.9097,109.28610131126595,3.460426,0.19476913655297187,0.17184591,0.10560099862361727,0,18.6761341139
08543339+1127233,160106004101364,604714352846582912,1,5909.4565,83.92931220454885,4.465068,0.18027807277703733,-0.26253033,0.07059015265726298,0,44.6897078497
08551545+1132266,160106004101365,604675324479393280,0,5936.0757,108.49830629949021,4.251819,0.18808371183871217,-0.11055088,0.12302339991056317,0,16.1023571541
08525040+1111066,160106004101366,604679928684426752,0,4904.302,136.21082687729972,3.5596244,0.20255952355353496,-0.022753716,0.11918551597990962,0,15.2433881735
08540767+1121035,160106004101367,604642712792090112,0,5845.2725,106.79436163325599,4.3818045,0.187949738225539,-0.091706276,0.11099204046142783,0,18.975787506
08524321+1107237,160106004101371,598674018216264064,0,5884.0776,72.29808919593992,4.3155074,0.17613224349038553,0.13873053,0.04594210451868683,0,103.078608177
08533316+1112491,160106004101373,604634367671325824,0,4413.975,78.06735495219098,1.6075091,0.25429189871323366,-0.4768858,0.05172456848379194,0,69.1077005777
08544364+1118396,160106004101376,604638903156749312,0,4601.4277,78.33057708447181,2.36574,0.19825468904265028,-0.015609264,0.05215731156849429,0,66.100256708
08532742+1111047,160106004101378,604633852275255680,0,5004.907,80.86881003872372,3.1272237,0.1837231322933038,-0.35041332,0.05315585930386373,0,67.9789693151
08525643+1108073,160106004101379,604678691733846784,1,5719.504,95.80837650574638,4.145242,0.19596522772260042,-0.31917143,0.08982441484770134,0,29.1407581936
08525991+1107252,160106004101382,604678657374107008,256,3749.7678,76.29603736194537,0.881987,0.26779305710219803,0.6677437,0.06647053975334431,18,62.8991939235
08521392+1102459,160106004101389,598672540747538688,0,5902.994,92.46083981165297,4.195971,0.18311772496488726,0.32333565,0.08222531327919642,0,29.8891148958
08520342+1102496,160106004101390,598672472028073088,0,4905.425,90.4380771091286,2.4003563,0.22210955953522007,-0.34800816,0.0642032083386298,0,46.5471736818
08553472+1108379,160106004101392,604621070452632704,0,5920.113,112.81269441464326,4.177075,0.19051517240735955,-0.4624834,0.13690923444132905,0,16.0785699773
08542021+1106207,160106004101393,604628762738960000,0,4815.3867,103.61681251055242,2.806188,0.22853530162862318,-0.20203257,0.08010462477630326,0,30.7971691457
08554824+1106406,160106004101394,603892815799156224,0,4870.586,100.51144479779445,3.237845,0.19278429655692775,-0.02192831,0.0784082988415835,0,31.5389881552
08522988+1102243,160106004101395,598671647394332544,0,5977.343,95.07250132767957,4.2157254,0.1830608089611001,-0.65444374,0.10671422809529013,0,27.2111822782
08514887+1103223,160106004101396,598669684594080512,0,5395.206,75.19580016453884,4.468904,0.17785520500387836,0.18979502,0.04926741819147358,0,76.0632051618
08552829+1104315,160106004101397,604619451249221632,256,3795.82,97.60636220890699,4.65917,0.1941411025365012,-0.381289,0.10224443806589344,16,24.5991487839
08543966+1104068,160106004101398,604621757647411840,0,6453.8223,94.0449053438428,4.1761346,0.18974918498134882,-0.3831916,0.13264101430034614,0,28.8940462661
08532089+1102529,160106004101399,604630274567449344,32,5976.055,91.90200645523086,4.0633836,0.18414379374320583,-0.31919527,0.09419281983481348,0,31.2385758022
08504766+1144513,160106004102277,604914189085426560,0,6244.721,70.94586191510773,3.9676838,0.18794698770789092,-0.0797925,0.046604933324089805,0,141.410819106
08505976+1139222,160106004102278,604908352225725568,72,4498.115,81.07012028541058,4.3216166,0.1838350817095092,0.03620529,0.05837175800751379,0,60.9601213591
08504994+1149127,160106004102279,604915636490059008,0,5142.4507,73.68034222716844,3.6796143,0.1875328540564415,-0.09364033,0.045507296417176976,0,110.429115538
08510351+1145027,160106004102280,604911135364519808,8,7399.2993,69.43529471084267,3.604417,0.23249603770850022,-0.5705719,0.05332448357744479,0,250.704329612
08505816+1152223,160106004102283,604921924322164608,0,4967.277,73.14289001208967,3.4615793,0.18957622755090053,-0.022358894,0.04442683378808274,0,118.095922225
08510018+1154321,160106004102284,604969061587592064,9,5430.8486,72.89849706092163,4.4676666,0.25134824798673966,0.091098785,0.046184228012295006,0,99.3112417205
08510781+1148093,160106004102285,604914708777298816,0,6510.39,69.93385010051747,3.9468653,0.18610047763803028,-0.198452,0.04619935700854684,0,208.096739799
08511476+1147238,160106004102287,604917560635577472,0,6115.5005,80.86697571349498,3.965217,0.18956190055436514,0.012817383,0.06524235245034632,0,52.1871845476
08511710+1148160,160106004102288,604917594995372544,8,4573.7925,69.79931568186235,2.1960366,0.1889928544982018,-0.06741476,0.04104158565181066,0,354.94535585
08511901+1150057,160106004102289,604920683076006272,768,,,,,,,17,76.2339322852
08512291+1148493,160106004102290,604917629355038848,0,6444.3506,79.89717708162212,3.8700511,0.18714646843016605,-0.99731064,0.09142055590809223,0,53.8214456748
08512742+1153265,160106004102292,604921512005265664,0,6001.352,71.99460653025413,3.845756,0.18877067744960624,-0.048425674,0.046785735598248925,0,111.348499866
08513259+1148520,160106004102293,604917835513456512,8,7666.349,69.33177133612209,3.9335828,0.18503657125205014,0.03950596,0.04633875555767454,0,191.336165457
08513600+1146335,160106004102294,604916559907415040,0,5618.351,71.55511064534954,3.7641034,0.18614017544967618,-0.084994316,0.04487551533389872,0,134.07006658
08514194+1143371,160106004102296,604904332136281856,0,6036.5513,71.35402682802514,3.8748684,0.18706175314403123,-0.19916487,0.04701554235688591,0,131.796211494
08514664+1144581,160106004102298,604904916251824000,0,6128.1094,79.16746845088561,4.022731,0.18572431673778034,-0.52468157,0.06904191343541845,0,61.3816843091
08514883+1156511,160106004102299,604923470510324224,8,5032.9517,76.66808160941244,3.542725,0.193137230402696,-0.07448292,0.04948356488834006,0,80.9912746747
08515335+1148208,160106004102301,604918316549771264,0,6032.4126,75.24597538452822,3.924157,0.1852568049027144,-0.076722145,0.05344522974507188,0,78.9369781482
08515611+1150147,160106004102302,604918522708195584,8,4791.1753,73.85228300897128,3.4223151,0.19193170376572236,0.057183743,0.04209378063805908,0,102.745851667
08515952+1155049,160106004102303,604920202039656064,8,4714.2837,70.01261074757292,2.3984864,0.19492223285614413,-0.056964874,0.0412463350693773,0,302.058705469
08514994+1149311,160106004102304,604918591427678848,8,6006.4663,80.74566736183115,3.8627663,0.18778532905886028,-0.047076225,0.06496450663874762,0,55.1455702118
08520474+1158291,160106004102305,604944120713063552,8,5809.0337,72.35306841944208,3.7966108,0.1874422181894279,-0.05189228,0.04735518978535942,0,104.727355579
08515852+1146529,160106004102306,604905019331022080,0,5782.529,71.12735907137346,3.827338,0.1842969945299888,-0.35550833,0.04566958028628928,0,143.49055394
08515963+1152576,160106004102307,604919239966985984,8,6049.586,73.14116457909736,3.9061143,0.18763448442689185,-0.039147854,0.04980900564616241,0,93.7760215922
08521134+1145380,160106004102316,604905500367349888,0,5323.7627,72.7299280531796,3.7274215,0.1876449117535859,-0.040705204,0.04518527472768428,0,119.704419972
08552472+1101259,160107004101001,603867149073654656,268,5368.5664,162.65059728470618,4.5510626,0.20749729366960942,0.73276615,0.25037209445008635,16,4.0599024518
08554594+1053404,160107004101009,603862235631067904,1414,4405.516,106.7444167917383,2.9387717,0.24761942161819175,,,17,6.45624810114
08532620+1054011,160107004101014,598608700353792768,0,4945.7466,121.49774829038188,4.484986,0.1968123925900186,0.1599021,0.11732658379571675,0,16.714867455
08521752+1100352,160107004101015,598671303796958720,258,4744.611,143.5931307094997,4.505478,0.20570929575263946,,,17,11.9470525298
08543136+1054339,160107004101016,604609319422131072,65,4764.0293,133.3523216887026,4.1659737,0.2083448462748968,-0.35036564,0.11782854360418459,0,18.0585782188
08533469+1054431,160107004101018,598609043951174400,0,4973.997,130.1315191918521,3.1976683,0.2324620044782507,-0.45095968,0.11034561059363888,0,21.5435794568
08552794+1041462,160107004101022,603840451557058688,0,4967.7593,135.0112622226238,3.3237023,0.23550664282882913,-0.43543053,0.12177578016654234,0,18.2218017189
08525582+1056409,160107004101023,598620245225724928,768,3536.4146,,4.737042,,,,17,35.2169308615
08541359+1048006,160107004101024,598603374594335232,0,5022.1543,105.36240325416215,4.566775,0.18999840578611468,0.14630795,0.09178025207742241,0,25.4843601854
08544944+1043201,160107004101025,603853164660149888,768,3488.1638,,4.849268,,,,17,15.5494958377
08541906+1043529,160107004101029,597851927116291968,0,5001.7827,126.75127418898272,3.5601387,0.20752099062609675,-0.22393847,0.10662959667997951,0,21.7106172571
08521681+1055355,160107004101030,598617977483025664,0,4966.442,136.70334363724885,2.448663,0.29913928037996174,-0.63251114,0.1264504396910443,0,18.5226211098
08530248+1052154,160107004101032,598618939555834368,768,3479.639,,5.0327454,,,,17,19.3388775653
08542646+1039505,160107004101033,597847735228211584,0,6007.0396,102.12617599032329,4.14479,0.18256508897654092,-1.447475,0.15453503699285137,0,30.4571078397
08551415+1032142,160107004101034,597830280481160704,0,5039.51,185.51164041386588,3.3755815,0.23262637645436873,-0.20330238,0.14584397307589567,0,12.5271384394
08545922+1032049,160107004101036,597833334202963712,0,4781.759,106.4651560468705,2.093715,0.3039276664113316,-1.3715487,0.09569895488833112,0,33.4945730112
08543341+1035294,160107004101037,597845020808935936,0,6324.5806,96.57977796548948,4.102057,0.18630945188998374,-0.23635149,0.12812464934821557,0,29.8784158072
08542692+1032318,160107004101040,597844264894702848,132,6206.0645,136.34000114971178,4.5358086,0.1976623757594604,-0.12621307,0.21782774544410624,16,6.33233976225
08524532+1050549,160107004101042,598613338918485120,0,4649.0176,103.28116278593752,2.6985817,0.22520450640056192,-0.12150097,0.08659301462352849,0,28.9010768428
08542435+1028078,160107004101046,597826118656989312,0,4575.175,91.05637404493123,2.1990995,0.23618161075571553,-0.29351664,0.06750538285068415,0,42.8144204931
08540810+1032012,160107004101048,597839248372910464,1024,4792.7734,93.25528201421857,3.504958,0.18885856968090944,-0.30782843,0.07296924785825502,16,38.8103475771
08523751+1050537,160107004101049,598613579436507008,256,3988.1543,108.89962935931464,4.629158,0.19877189017819247,0.22794914,0.13854136508796056,16,14.8211649642
08542650+1019082,160107004101053,597819560242832384,1280,,,,,,,17,10.6553524205
08540479+1024197,160107004101054,597824164447778816,2,5210.634,98.31025186227369,4.5134954,0.18489530556820993,0.14849806,0.08400590264491307,0,29.1518534937
08531387+1036253,160107004101056,598594200544216960,0,4971.072,111.22375899751474,3.7794802,0.1921897827140246,-0.06466484,0.09305554294643055,0,25.6458877703
08535471+1016104,160107004101061,597798566442713472,0,4595.719,111.16923053407085,4.634307,0.1923653843127523,-0.013066292,0.10424186492873833,0,20.7713973234
08523562+1044332,160107004101063,598611513556606720,0,4755.14,107.38051167875493,2.2592933,0.263227231738995,-0.8560748,0.0895702693980648,0,31.922684053
08525008+1037032,160107004101064,598593719507888256,0,5090.4863,97.61258110752361,3.773734,0.1859735562408689,-0.45898867,0.07704007739007879,0,37.4737794623
08530695+1031361,160107004101065,597841236941870208,0,5493.4746,89.93027916649909,3.830909,0.18315035781786315,-0.24269056,0.07220015087002955,0,42.213981204
08532600+1020442,160107004101066,597811898021210368,0,4856.0127,115.28536246753586,3.3770974,0.20933135481477638,-0.0055322647,0.0968603229057722,0,23.6650376034
08533469+1015216,160107004101067,597799013119324544,0,4915.7417,93.48028288504088,3.5722597,0.1883128567898928,-0.0529809,0.06995207136873817,0,40.4412418462
08531607+1016267,160107004101071,597809595918750080,0,4842.0684,129.87018015937227,2.4255157,0.28978214743508074,-0.34409142,0.10940791574552707,0,20.4572347088
08521701+1047101,160107004101072,598611414773151488,0,4912.89,120.92900054149936,2.944809,0.23225554420029268,-0.46561432,0.10230888080957444,0,24.4949144178
08521459+1046339,160107004101073,598611380413415424,0,4842.7437,128.47865770152248,4.541586,0.1983964782295152,-0.0075588226,0.1174157336909253,0,16.9432342811
08530626+1015241,160107004101074,597809492839539584,0,4697.1265,122.09996165998038,4.591275,0.19723770645137567,0.077356815,0.11706098795901741,0,16.7310717042
08523545+1032564,160107004101076,598569598971566592,0,4922.3374,92.33191893526784,2.429814,0.25249855823902795,-0.4614272,0.06766300947174841,0,46.0061603093
08525190+1018405,160107004101078,597810862933157760,0,4904.6646,122.5575593328514,2.291498,0.30202237921259817,-0.50806093,0.10987595851556224,0,21.8198236014
08525255+1013570,160107004101079,597809149242165120,0,5147.279,137.02535324475392,4.5357428,0.1977033073275176,-0.18011856,0.12251938536623662,0,16.1636810559
08523397+1026385,160107004101080,598567606106748160,256,3942.649,95.88578671651253,4.593814,0.19260001726854167,0.04356098,0.10273280835563821,16,25.5047357103
08521099+1043210,160107004101081,598610555779700608,0,5125.848,93.15253789683088,3.4075267,0.1987789676391905,-0.46108198,0.06948389563570026,0,45.7107056288
08524956+1008157,160107004101082,597790629343195776,0,4912.479,101.27649401952515,4.5189085,0.18661704346326155,0.10365963,0.09415249504674877,0,24.2981536385
08523401+1022044,160107004101083,597814986101760256,0,4703.8193,103.87366589497407,4.592165,0.19165240141859854,0.1014905,0.09274975710029963,0,25.2367613816
08524238+1008518,160107004101084,597802414733459328,0,4747.9346,105.63352602896035,2.5625014,0.2785640824340492,-0.5220294,0.08629734372236916,0,30.8791795414
08521436+1038520,160107004101085,598574100097294464,0,4784.338,136.36169136117044,4.58341,0.2009359032739267,-0.13771296,0.1251777524618178,0,15.1578840853
08521901+1022387,160107004101087,598565372723769216,0,4112.1616,96.84766414186994,4.612786,0.19001899207841189,0.029024124,0.09360994240725876,0,26.7401388092
08522289+1014391,160107004101088,597806915860570624,65,5295.929,121.52442671827639,4.279169,0.21291400870519386,-0.19283962,0.11361665136932216,0,19.4580923773
08521690+1017422,160107004101089,597808358968063616,256,4005.9355,98.7429365768206,1.1539006,0.3001317583826179,-0.58225584,0.09102040198613152,16,26.3442173052
08520551+1027561,160107004101090,598567331228856320,0,5122.5176,162.36367650401817,4.408688,0.20990950139847037,-0.278996,0.1465157035971531,0,12.875748364
08520773+1030288,160107004101091,598570492324781056,0,4766.266,133.25732235775286,2.9774542,0.2631662248537855,-0.106544495,0.11723960664958127,0,18.120588061
08520489+1026041,160107004101092,598566850192522496,0,4961.46,100.86782750724839,4.5644865,0.18667580712732854,0.16901302,0.08902101694273948,0,26.8813353813
08515456+1038039,160107004101094,598585541890181504,0,4635.4956,100.89537559860737,4.5757,0.18792390834632464,0.17918968,0.09296068781369173,0,24.5408259146
08520370+1005457,160107004101095,597801177782900352,0,5813.446,97.25383268116487,4.2946506,0.18418525211017675,0.08098602,0.093007465677053,0,26.7478684745
08515693+1010437,160107004101097,597804918698423552,256,3615.7842,145.89038826527792,4.620233,0.22550336252997635,,,17,10.6538798893
08515207+1037592,160107004101098,598585610609660288,256,3906.5266,99.51395511704303,1.3079206,0.31044760798302035,-0.5403662,0.0990474017141995,16,24.0997720879
08514395+1005517,160107004101101,597710468073437824,0,4468.941,154.69658208720944,1.869764,0.3304994564637688,-0.85224676,0.15798479098471852,0,12.8463341099
08514053+1024338,160107004101102,598563757816083840,0,4883.218,121.98603684515959,4.525532,0.1978171075680809,0.14318037,0.12079486463050486,0,16.4032846722
08514422+1043100,160107004101104,598590180454732416,0,5476.2407,103.27097569969217,4.4490614,0.18570177422901563,-0.030674458,0.08772969554286825,0,28.571820751
08513847+1032396,160107004101105,598583171068253696,1,5076.6875,141.2110665332381,3.9895144,0.3635738872780006,-0.22762728,0.12199986025067365,0,17.8543677761
08513342+1034331,160107004101107,598583445946160768,0,5051.463,146.67536532164826,3.607755,0.2195080435480577,-0.74713707,0.13542492999100753,0,17.2736076634
08511624+1012584,160107004101109,598463667898128384,256,3716.4194,139.2888850685091,4.596316,0.21671092828377023,-0.019228458,0.2935597198491829,16,10.572440799
08511410+1016492,160107004101111,598557981084241920,0,4755.8916,109.79015161719738,4.5874634,0.19296502697288592,0.13496208,0.1041541612027671,0,21.3835850246
08510439+1013222,160107004101113,598463530460260608,66,5683.734,144.18144770154206,4.206756,0.20331467426875446,-0.767179,0.17867324689288466,0,14.8430924097
08511350+1022157,160107004101115,598562623944737280,0,4924.5806,130.8760472667224,2.6209123,0.3078615639416576,-0.44902945,0.12373991048975405,0,18.3265618668
08505531+1012150,160107004101116,598463427379968384,0,5021.847,138.47374756316668,3.3131323,0.21251071810419273,-0.7527423,0.1199792098337784,0,21.8797162533
08505903+1018466,160107004101117,598468199087880960,0,4751.8916,144.7260188084303,4.6420536,0.2039987906173389,-0.030725002,0.1347619962078837,0,14.3988545947
08511665+1031229,160107004101119,598578012811705984,0,4536.389,106.37367333091191,4.6490326,0.19039379575700124,0.015391827,0.09811481058462061,0,23.2470220636
08510686+1034002,160107004101121,598581418721611520,1,5267.9365,136.28886968716705,4.799895,0.2984863524386497,-0.53130484,0.12090115551494028,0,19.2626021343
08504886+1028012,160107004101124,598576092962183936,0,4864.7573,144.40900996735883,3.5608525,0.21789100396120453,-0.057955265,0.12554366089717992,0,16.7741851144
08511960+1045305,160107004101126,598638043570291200,0,4792.6914,126.69526926445371,2.8240614,0.2727209254590368,-0.6131363,0.11072522611390828,0,22.0683551826
08503245+1027136,160107004101128,598578631286985984,0,4410.225,86.71304815790216,1.685215,0.3068253652651947,-0.5800524,0.06530735370553635,0,46.8738709368
08502475+1023486,160107004101130,598481603681565696,0,4821.899,182.8578512084571,2.6213236,0.2903418730980783,-0.730906,0.16029542466970662,0,14.333158126
08504289+1034456,160107004101133,598582037196785024,0,4978.02,180.57040621437673,3.4425037,0.25286634330429936,-0.50786114,0.16048552187832085,0,13.0687747393
08511962+1053292,160107004101136,598663572855885312,64,4735.9443,129.56914089325306,4.4011173,0.20017303240411552,0.0031442642,0.12120712367297752,0,16.7425296642
08494120+1019546,160107004101139,598482909351654400,0,5511.391,130.77093913216643,4.5432577,0.1912633633656735,-0.13639879,0.12554335842211184,0,17.5003957931
08495579+1025404,160107004101140,598485383252801280,140,4542.114,177.1057940402908,4.556394,0.22068145715745963,0.23540926,0.20185983144591968,16,8.82684658955
08493669+1019599,160107004101141,598482943711394432,4,5204.806,208.81067293419775,3.49356,0.2491245933635681,-0.23771143,0.18663584119086604,0,9.88037040753
08492227+1017468,160107004101142,598477102555879296,0,4560.496,177.0279276909354,2.3983748,0.27970588964707593,-0.38348103,0.16125924416519183,0,11.2356717437
08510446+1048469,160107004101144,598639211801401088,0,5500.0337,97.58396125021093,4.358129,0.18351629440132305,-0.3806324,0.08399662956690808,0,33.9943615312
08511018+1051561,160107004101145,598640036435112576,0,5001.415,103.75832185620854,4.485675,0.18705245770376785,-0.18973637,0.08618083076816858,0,29.4395227128
08494486+1029513,160107004101147,598533624325369600,0,4845.1577,138.67845768006873,4.616098,0.1998235969077111,-0.09511423,0.12752905454993538,0,15.7002715718
08493654+1028391,160107004101148,598533452526680448,0,4937.041,183.34190664577724,3.0750637,0.29267602392403363,-0.40452528,0.16100612371958795,0,12.7544231191
08501395+1039538,160107004101149,598630587507106560,0,4900.5986,126.64046442025035,3.5745344,0.2136246996810358,-0.15221405,0.11295014419723086,0,20.1039843845
08494240+1034138,160107004101151,598537438256325888,0,4899.6655,96.47391953468696,2.4180353,0.2584694912461027,-0.53636265,0.07574302693857621,0,39.7174538556
08510449+1054360,160107004101152,598643300610256768,0,4821.4277,124.61832056894929,4.48184,0.1985003079717309,0.03326559,0.11289725190032035,0,18.5275456619
08494909+1031073,160107004101153,598534002282489600,0,5042.236,175.68356641302745,3.6130886,0.2302018599069155,0.00665617,0.1451971556870881,0,12.8139018008
08492228+1030005,160107004101154,598535239233078528,0,5927.9336,101.24536810935047,4.18663,0.1839166479560031,-0.045951843,0.10110366759792187,0,25.6848604494
08504127+1047046,160107004101155,598640654910552832,1,4997.111,120.73264697322153,4.427703,0.19425248384323485,-0.0634861,0.10626804300521196,0,20.8404854477
08512445+1057079,160107004101156,598667146268665344,0,5031.0845,98.69821401734157,3.3893304,0.19341932212614502,-0.3892131,0.07867620878797879,0,36.0785117402
08492890+1036015,160107004101157,598538434688841856,0,4982.302,130.2288849546427,3.4482486,0.2026782108715948,-0.14070511,0.10488960689978727,0,22.1225712065
08503280+1048375,160107004101158,598640998507812608,0,4821.06,113.58889298474479,4.4914923,0.1907860402748631,-0.22444677,0.0986963424175541,0,23.7499380451
08490312+1032472,160107004101159,598536510543401088,0,4815.9272,152.51095272202068,3.4459157,0.21946284979209085,-0.34724474,0.1405585662639505,0,14.1605857868
08502605+1048343,160107004101160,598641376464937600,0,4915.812,113.66120619682629,2.8770833,0.21313668968519806,-0.7110162,0.08900091240572507,0,32.5179153197
08482558+1030057,160107004101162,598542042461296000,132,4492.395,182.8936523458941,4.6693306,0.22444329126652401,0.86114025,0.15628053943124556,16,8.44991849613
08505725+1053464,160107004101163,598643231890786048,0,4740.4717,140.36849724855983,4.6171985,0.20198887348813155,-0.4298811,0.12313794656088377,0,16.872218188
08495752+1046205,160107004101164,598646874023093120,0,4897.763,126.09964911039603,3.431435,0.20647768610499928,-0.16128397,0.11046594187602603,0,20.0065315232
08494002+1044139,160107004101165,598645254819676928,0,5621.9077,98.89299422840547,4.260814,0.1839778389151772,0.24962282,0.08980831807551444,0,27.4471411709
08503347+1057389,160107004101167,598656391670590848,0,5985.412,89.38966973362568,3.9016888,0.18806978806804378,-0.34499073,0.08873222338525182,0,37.2553454151
08502927+1050566,160107004101168,598642059364423168,0,4915.295,140.3605895107034,4.574709,0.20087841756413186,-0.13729906,0.1263425815569872,0,15.5227722646
08491192+1043258,160107004101169,598645877590695424,0,4328.7593,139.88065866306806,4.6930985,0.20426509031831971,-0.118629456,0.1409420561535434,0,13.709995289
08481151+1038129,160107004101171,598553312455698304,0,6219.2764,117.85673606129173,4.273503,0.1872050149006746,-0.22194815,0.15616183092218378,0,17.7741691475
08511361+1059465,160107004101172,598668348859510912,0,6495.817,86.62303501149158,3.9815798,0.18601157446754,-0.25224924,0.09778575497901275,0,40.9780892353
08484234+1043011,160107004101173,598554824283949568,0,4892.506,180.24172759244092,2.46284,0.3004851870101698,-0.31750965,0.1493108458591675,0,12.7138648075
08482590+1042088,160107004101174,598554205808664448,0,6251.5454,106.52341328973526,3.9753056,0.18776867840625913,-0.40584278,0.13218914441119006,0,23.4901936145
08493814+1049542,160107004101175,598648317132108928,0,4902.2046,92.95976083113423,4.6034465,0.18353951645954214,0.14582491,0.0777854652210608,0,33.3914234187
08491616+1048300,160107004101176,598649760241128064,0,5007.989,128.29326781710807,3.2994752,0.21104442061082374,-0.25515223,0.10591413414361793,0,21.9742604395
